idNode;index;label;level;mass;type;role;pointCount;contourLength1;contourLength2;subtreeCost;tsvNorm;refGraph
410;22;12;5;1;101;4;32;0;0;1;0;20
436;21;13;4;3;101;2;85;0;0;2;1;20
480;1;14;1;96;104;2;6;0;0;27;12.3275392514279;20
484;2;15;2;5;101;2;23;0;0;3;2.82842712474619;20
494;3;16;3;1;101;4;85;0;0;1;0;20
532;4;17;3;1;101;4;82;0;0;1;0;20
563;5;18;2;27;103;2;9;0;0;9;5.91000873351939;20
570;6;19;3;1;101;4;93;0;0;1;0;20
609;7;20;3;17;101;2;33;0;0;7;5.65685424949238;20
627;8;21;4;5;101;2;4;0;0;3;2.82842712474619;20
632;9;22;5;1;101;4;81;0;0;1;0;20
662;10;23;5;1;101;4;76;0;0;1;0;20
702;11;24;4;5;101;2;4;0;0;3;2.82842712474619;20
707;12;25;5;1;101;4;86;0;0;1;0;20
747;13;26;5;1;101;4;80;0;0;1;0;20
779;26;27;4;1;101;4;78;0;0;1;0;20
826;0;#;0;124;105;1;0;0;0;28;9.92718753739302;20
61;65;1;8;1;101;4;103;0;0;1;0;21
127;64;2;7;5;101;2;7;0;0;3;2.82842712474619;21
130;63;3;6;11;101;2;12;0;0;5;4.65369253920931;21
141;46;4;6;63;101;2;2;0;0;17;7.09529038481632;21
144;47;5;7;5;101;2;2;0;0;3;2.82842712474619;21
149;48;6;8;1;101;4;119;0;0;1;0;21
227;49;7;8;1;101;4;113;0;0;1;0;21
295;50;8;7;41;101;2;7;0;0;13;7.05801293959974;21
302;51;9;8;17;101;2;3;0;0;7;5.65685424949238;21
305;52;10;9;5;101;2;2;0;0;3;2.82842712474619;21
307;53;11;10;1;101;4;98;0;0;1;0;21
376;54;12;10;1;101;4;86;0;0;1;0;21
411;55;13;9;5;101;2;10;0;0;3;2.82842712474619;21
418;56;14;10;1;101;4;76;0;0;1;0;21
456;57;15;10;1;101;4;87;0;0;1;0;21
503;58;16;8;11;101;2;9;0;0;5;4.65369253920931;21
506;59;17;9;5;101;2;7;0;0;3;2.82842712474619;21
509;60;18;10;1;101;4;93;0;0;1;0;21
552;61;19;10;1;101;4;98;0;0;1;0;21
597;62;20;9;1;101;4;106;0;0;1;0;21
640;45;21;5;97;101;2;4;0;0;23;7.6972382598141;21
642;68;22;5;1;101;4;126;0;0;1;0;21
706;44;23;4;123;101;2;3;0;0;25;6.89157094939509;21
709;43;24;3;175;101;2;4;0;0;33;8.08987276234512;21
713;76;25;3;1;101;4;128;0;0;1;0;21
764;42;26;2;211;101;2;2;0;0;35;7.01931896996246;21
765;1;27;1;537;104;2;4;0;0;79;12.6808058068065;21
772;2;28;2;1;101;4;125;0;0;1;0;21
822;3;29;2;241;103;2;2;0;0;39;7.99201612118269;21
827;4;30;3;191;101;2;4;0;0;33;7.04439533355498;21
832;5;31;4;1;101;4;118;0;0;1;0;21
896;6;32;4;157;101;2;4;0;0;31;7.51968315256618;21
901;7;33;5;121;101;2;2;0;0;27;7.7691513866819;21
904;8;34;6;83;101;2;4;0;0;21;7.57509701699439;21
910;9;35;7;11;101;2;2;0;0;5;4.65369253920931;21
914;10;36;8;5;101;2;5;0;0;3;2.82842712474619;21
919;11;37;9;1;101;4;90;0;0;1;0;21
980;12;38;9;1;101;4;88;0;0;1;0;21
1053;13;39;8;1;101;4;105;0;0;1;0;21
1116;14;40;7;51;101;2;3;0;0;15;7.24747565541683;21
1118;15;41;8;25;101;2;6;0;0;9;6.29139344389305;21
1121;16;42;9;11;101;2;11;0;0;5;4.65369253920931;21
1128;17;43;10;5;101;2;8;0;0;3;2.82842712474619;21
1134;18;44;11;1;101;4;91;0;0;1;0;21
1181;19;45;11;1;101;4;95;0;0;1;0;21
1241;20;46;10;1;101;4;91;0;0;1;0;21
1299;21;47;9;5;101;2;35;0;0;3;2.82842712474619;21
1325;22;48;10;1;101;4;79;0;0;1;0;21
1371;23;49;10;1;101;4;78;0;0;1;0;21
1415;24;50;8;11;101;2;17;0;0;5;4.65369253920931;21
1419;25;51;9;1;101;4;96;0;0;1;0;21
1466;26;52;9;5;101;2;4;0;0;3;2.82842712474619;21
1470;27;53;10;1;101;4;86;0;0;1;0;21
1525;28;54;10;1;101;4;77;0;0;1;0;21
1582;29;55;6;11;101;2;7;0;0;5;4.65369253920931;21
1587;30;56;7;5;101;2;12;0;0;3;2.82842712474619;21
1595;31;57;8;1;101;4;83;0;0;1;0;21
1645;32;58;8;1;101;4;72;0;0;1;0;21
1686;33;59;7;1;101;4;102;0;0;1;0;21
1743;34;60;5;5;101;2;10;0;0;3;2.82842712474619;21
1750;35;61;6;1;101;4;110;0;0;1;0;21
1821;36;62;6;1;101;4;106;0;0;1;0;21
1880;37;63;3;11;101;2;7;0;0;5;4.65369253920931;21
1882;38;64;4;1;101;4;117;0;0;1;0;21
1947;39;65;4;5;101;2;22;0;0;3;2.82842712474619;21
1961;40;66;5;1;101;4;96;0;0;1;0;21
2017;41;67;5;1;101;4;96;0;0;1;0;21
2070;77;68;2;5;101;2;10;0;0;3;2.82842712474619;21
2075;78;69;3;1;101;4;101;0;0;1;0;21
2130;79;70;3;1;101;4;108;0;0;1;0;21
2199;69;71;4;19;101;2;2;0;0;7;5.52395992228424;21
2203;70;72;5;11;101;2;14;0;0;5;4.65369253920931;21
2210;71;73;6;1;101;4;92;0;0;1;0;21
2267;72;74;6;5;101;2;4;0;0;3;2.82842712474619;21
2270;73;75;7;1;101;4;79;0;0;1;0;21
2321;74;76;7;1;101;4;78;0;0;1;0;21
2368;75;77;5;1;101;4;101;0;0;1;0;21
2429;67;78;7;1;101;4;100;0;0;1;0;21
2500;66;79;8;1;101;4;99;0;0;1;0;21
2553;0;#;0;617;105;1;0;0;0;80;10.4785198473221;21
84;17;1;4;1;101;4;93;0;0;1;0;22
155;16;2;3;5;101;2;13;0;0;3;2.82842712474619;22
167;19;3;3;1;101;4;109;0;0;1;0;22
235;15;4;2;11;101;2;15;0;0;5;4.65369253920931;22
244;1;5;1;112;104;2;3;0;0;29;12.2305549933239;22
246;2;6;2;33;103;2;3;0;0;10;5.94110525101641;22
248;3;7;3;1;101;4;103;0;0;1;0;22
310;4;8;3;22;101;2;9;0;0;8;5.42767262884443;22
316;5;9;4;11;101;2;8;0;0;5;3.74165738677394;22
325;7;10;6;1;101;4;28;0;0;1;0;22
347;6;11;5;3;101;2;70;0;0;2;1;22
384;9;12;6;1;101;4;29;0;0;1;0;22
398;8;13;5;3;101;2;86;0;0;2;1;22
449;11;14;5;1;101;4;37;0;0;1;0;22
470;10;15;4;3;101;2;86;0;0;2;1;22
508;12;16;2;5;101;2;33;0;0;3;2.82842712474619;22
530;13;17;3;1;101;4;86;0;0;1;0;22
560;14;18;3;1;101;4;74;0;0;1;0;22
599;20;19;2;34;101;2;18;0;0;10;6.0843240401767;22
602;21;20;3;1;101;4;100;0;0;1;0;22
647;22;21;3;23;101;2;2;0;0;8;5.66824401419805;22
650;23;22;4;14;101;2;14;0;0;6;4.84480504819333;22
656;24;23;5;5;101;2;4;0;0;3;2.82842712474619;22
657;25;24;6;1;101;4;82;0;0;1;0;22
699;26;25;6;1;101;4;98;0;0;1;0;22
746;28;26;6;1;101;4;24;0;0;1;0;22
753;27;27;5;3;101;2;78;0;0;2;1;22
785;29;28;4;1;101;4;96;0;0;1;0;22
855;18;29;4;1;101;4;76;0;0;1;0;22
890;0;#;0;142;105;1;0;0;0;30;9.83840314333284;22
86;43;1;5;1;101;4;127;0;0;1;0;23
181;42;2;4;11;101;2;9;0;0;5;4.65369253920931;23
186;41;3;3;61;101;2;2;0;0;17;7.36019914676907;23
190;58;4;3;25;101;2;4;0;0;9;6.29139344389305;23
198;59;5;4;11;101;2;14;0;0;5;4.65369253920931;23
207;60;6;5;1;101;4;121;0;0;1;0;23
275;61;7;5;5;101;2;3;0;0;3;2.82842712474619;23
279;62;8;6;1;101;4;119;0;0;1;0;23
362;63;9;6;1;101;4;115;0;0;1;0;23
416;64;10;4;5;101;2;15;0;0;3;2.82842712474619;23
430;65;11;5;1;101;4;109;0;0;1;0;23
490;66;12;5;1;101;4;100;0;0;1;0;23
531;40;13;2;113;101;2;3;0;0;27;7.93534251731658;23
534;67;14;2;43;101;2;3;0;0;13;7.09492093915025;23
536;68;15;3;11;101;2;9;0;0;5;4.65369253920931;23
541;69;16;4;5;101;2;6;0;0;3;2.82842712474619;23
545;70;17;5;1;101;4;102;0;0;1;0;23
589;71;18;5;1;101;4;113;0;0;1;0;23
635;72;19;4;1;101;4;96;0;0;1;0;23
682;73;20;3;19;101;2;7;0;0;7;5.52395992228424;23
686;74;21;4;11;101;2;3;0;0;5;4.65369253920931;23
689;75;22;5;5;101;2;4;0;0;3;2.82842712474619;23
692;76;23;6;1;101;4;107;0;0;1;0;23
739;77;24;6;1;101;4;116;0;0;1;0;23
788;78;25;5;1;101;4;99;0;0;1;0;23
859;79;26;4;1;101;4;128;0;0;1;0;23
940;1;27;1;377;104;2;2;0;0;79;13.8449751935248;23
947;2;28;2;53;103;2;4;0;0;15;7.01923798949278;23
951;3;29;3;33;101;2;5;0;0;11;6.6040024003362;23
959;4;30;4;5;101;2;16;0;0;3;2.82842712474619;23
967;5;31;5;1;101;4;102;0;0;1;0;23
1043;6;32;5;1;101;4;91;0;0;1;0;23
1094;7;33;4;17;101;2;3;0;0;7;5.65685424949238;23
1095;8;34;5;5;101;2;18;0;0;3;2.82842712474619;23
1110;9;35;6;1;101;4;77;0;0;1;0;23
1149;10;36;6;1;101;4;88;0;0;1;0;23
1194;11;37;5;5;101;2;14;0;0;3;2.82842712474619;23
1204;12;38;6;1;101;4;103;0;0;1;0;23
1276;13;39;6;1;101;4;111;0;0;1;0;23
1350;14;40;3;5;101;2;31;0;0;3;2.82842712474619;23
1366;15;41;4;1;101;4;103;0;0;1;0;23
1417;16;42;4;1;101;4;105;0;0;1;0;23
1469;17;43;2;89;103;2;3;0;0;23;7.82686771844835;23
1473;18;44;3;33;101;2;4;0;0;11;6.80014056687509;23
1477;19;45;4;11;101;2;2;0;0;5;4.65369253920931;23
1479;20;46;5;5;101;2;30;0;0;3;2.82842712474619;23
1498;21;47;6;1;101;4;104;0;0;1;0;23
1561;22;48;6;1;101;4;104;0;0;1;0;23
1629;23;49;5;1;101;4;130;0;0;1;0;23
1712;24;50;4;11;101;2;6;0;0;5;4.65369253920931;23
1713;25;51;5;1;101;4;126;0;0;1;0;23
1785;26;52;5;5;101;2;21;0;0;3;2.82842712474619;23
1799;27;53;6;1;101;4;100;0;0;1;0;23
1858;28;54;6;1;101;4;90;0;0;1;0;23
1912;29;55;3;33;101;2;5;0;0;11;6.6040024003362;23
1916;30;56;4;5;101;2;28;0;0;3;2.82842712474619;23
1931;31;57;5;1;101;4;80;0;0;1;0;23
1973;32;58;5;1;101;4;74;0;0;1;0;23
2023;33;59;4;17;101;2;10;0;0;7;5.65685424949238;23
2031;34;60;5;5;101;2;3;0;0;3;2.82842712474619;23
2034;35;61;6;1;101;4;103;0;0;1;0;23
2088;36;62;6;1;101;4;111;0;0;1;0;23
2150;37;63;5;5;101;2;13;0;0;3;2.82842712474619;23
2163;38;64;6;1;101;4;110;0;0;1;0;23
2231;39;65;6;1;101;4;106;0;0;1;0;23
2304;47;66;4;33;101;2;3;0;0;11;6.80014056687509;23
2306;48;67;5;11;101;2;10;0;0;5;4.65369253920931;23
2312;49;68;6;5;101;2;14;0;0;3;2.82842712474619;23
2319;50;69;7;1;101;4;82;0;0;1;0;23
2369;51;70;7;1;101;4;81;0;0;1;0;23
2415;52;71;6;1;101;4;105;0;0;1;0;23
2487;53;72;5;11;101;2;6;0;0;5;4.65369253920931;23
2491;54;73;6;5;101;2;12;0;0;3;2.82842712474619;23
2502;55;74;7;1;101;4;107;0;0;1;0;23
2561;56;75;7;1;101;4;113;0;0;1;0;23
2618;57;76;6;1;101;4;128;0;0;1;0;23
2694;44;77;5;5;101;2;10;0;0;3;2.82842712474619;23
2703;45;78;6;1;101;4;115;0;0;1;0;23
2770;46;79;6;1;101;4;110;0;0;1;0;23
2843;0;#;0;457;105;1;0;0;0;80;10.5690617618857;23
85;28;1;6;3;101;2;95;0;0;2;1;24
154;29;2;7;1;101;4;20;0;0;1;0;24
169;27;3;5;8;101;2;11;0;0;4;3.38705417066211;24
174;26;4;4;21;101;2;2;0;0;8;5.92895285033569;24
178;25;5;3;38;101;2;4;0;0;12;6.68183614447279;24
182;24;6;2;59;101;2;3;0;0;16;7.05881287389489;24
184;1;7;1;202;104;2;5;0;0;46;12.5802394859522;24
191;2;8;2;79;103;2;2;0;0;21;7.6892583806177;24
196;3;9;3;25;101;2;2;0;0;9;6.29139344389305;24
199;4;10;4;5;101;2;8;0;0;3;2.82842712474619;24
206;5;11;5;1;101;4;95;0;0;1;0;24
254;6;12;5;1;101;4;93;0;0;1;0;24
309;7;13;4;11;101;2;3;0;0;5;4.65369253920931;24
312;8;14;5;5;101;2;6;0;0;3;2.82842712474619;24
317;9;15;6;1;101;4;108;0;0;1;0;24
387;10;16;6;1;101;4;117;0;0;1;0;24
450;11;17;5;1;101;4;121;0;0;1;0;24
507;12;18;3;33;101;2;4;0;0;11;6.80014056687509;24
511;13;19;4;11;101;2;3;0;0;5;4.65369253920931;24
512;14;20;5;5;101;2;3;0;0;3;2.82842712474619;24
516;15;21;6;1;101;4;112;0;0;1;0;24
559;16;22;6;1;101;4;121;0;0;1;0;24
615;17;23;5;1;101;4;120;0;0;1;0;24
668;18;24;4;11;101;2;4;0;0;5;4.65369253920931;24
671;19;25;5;5;101;2;7;0;0;3;2.82842712474619;24
676;20;26;6;1;101;4;105;0;0;1;0;24
728;21;27;6;1;101;4;89;0;0;1;0;24
770;22;28;5;1;101;4;98;0;0;1;0;24
823;23;29;2;1;101;4;117;0;0;1;0;24
888;40;30;2;17;103;2;5;0;0;7;5.65685424949238;24
892;41;31;3;5;101;2;4;0;0;3;2.82842712474619;24
897;42;32;4;1;101;4;96;0;0;1;0;24
975;43;33;4;1;101;4;91;0;0;1;0;24
1045;44;34;3;5;101;2;9;0;0;3;2.82842712474619;24
1051;45;35;4;1;101;4;104;0;0;1;0;24
1112;46;36;4;1;101;4;114;0;0;1;0;24
1174;37;37;3;5;101;2;8;0;0;3;2.82842712474619;24
1178;38;38;4;1;101;4;115;0;0;1;0;24
1255;39;39;4;1;101;4;108;0;0;1;0;24
1326;34;40;4;5;101;2;5;0;0;3;2.82842712474619;24
1330;35;41;5;1;101;4;109;0;0;1;0;24
1394;36;42;5;1;101;4;116;0;0;1;0;24
1452;31;43;5;5;101;2;8;0;0;3;2.82842712474619;24
1456;32;44;6;1;101;4;92;0;0;1;0;24
1503;33;45;6;1;101;4;90;0;0;1;0;24
1558;30;46;6;1;101;4;106;0;0;1;0;24
1628;0;#;0;249;105;1;0;0;0;47;10.2647332001017;24
89;42;1;3;3;101;2;92;0;0;2;1;25
168;43;2;4;1;101;4;32;0;0;1;0;25
194;32;3;3;27;101;2;2;0;0;10;6.9201385085656;25
197;34;4;5;1;101;4;30;0;0;1;0;25
218;33;5;4;3;101;2;90;0;0;2;1;25
267;35;6;4;11;101;2;4;0;0;5;3.74165738677394;25
269;37;7;6;1;101;4;31;0;0;1;0;25
289;36;8;5;3;101;2;85;0;0;2;1;25
343;39;9;6;1;101;4;30;0;0;1;0;25
371;38;10;5;3;101;2;68;0;0;2;1;25
395;41;11;5;1;101;4;30;0;0;1;0;25
415;40;12;4;3;101;2;79;0;0;2;1;25
455;31;13;2;43;101;2;4;0;0;13;7.5477748418387;25
457;15;14;2;59;101;2;3;0;0;16;6.70637101652715;25
458;16;15;3;40;101;2;3;0;0;13;7.61887189687817;25
460;17;16;4;16;101;2;5;0;0;7;5.29150262212918;25
464;19;17;6;1;101;4;27;0;0;1;0;25
486;18;18;5;3;101;2;70;0;0;2;1;25
513;21;19;6;1;101;4;27;0;0;1;0;25
529;20;20;5;3;101;2;75;0;0;2;1;25
556;23;21;6;1;101;4;34;0;0;1;0;25
576;22;22;5;3;101;2;85;0;0;2;1;25
607;24;23;4;11;101;2;4;0;0;5;3.74165738677394;25
610;26;24;6;1;101;4;34;0;0;1;0;25
630;25;25;5;3;101;2;87;0;0;2;1;25
664;28;26;6;1;101;4;28;0;0;1;0;25
685;27;27;5;3;101;2;75;0;0;2;1;25
719;30;28;4;1;101;4;27;0;0;1;0;25
742;29;29;3;3;101;2;76;0;0;2;1;25
783;1;30;1;178;104;2;2;0;0;43;13.1919672360627;25
786;2;31;2;22;103;2;5;0;0;8;5.42767262884443;25
790;4;32;4;1;101;4;33;0;0;1;0;25
820;3;33;3;3;101;2;87;0;0;2;1;25
876;5;34;3;11;101;2;3;0;0;5;3.74165738677394;25
878;7;35;5;1;101;4;28;0;0;1;0;25
891;6;36;4;3;101;2;71;0;0;2;1;25
957;9;37;5;1;101;4;27;0;0;1;0;25
973;8;38;4;3;101;2;76;0;0;2;1;25
1032;10;39;2;11;103;2;4;0;0;5;3.74165738677394;25
1035;12;40;4;1;101;4;32;0;0;1;0;25
1060;11;41;3;3;101;2;89;0;0;2;1;25
1113;14;42;4;1;101;4;31;0;0;1;0;25
1136;13;43;3;3;101;2;88;0;0;2;1;25
1180;0;#;0;222;105;1;0;0;0;44;10.3911715722565;25
113;18;1;4;1;101;4;41;0;0;1;0;26
145;17;2;3;5;101;2;59;0;0;3;2.82842712474619;26
195;16;3;2;25;101;2;23;0;0;9;6.29139344389305;26
214;25;4;2;1;101;4;104;0;0;1;0;26
273;1;5;1;97;104;2;11;0;0;25;11.6000152734104;26
280;2;6;2;41;101;2;22;0;0;11;6.21819283096708;26
292;3;7;3;29;101;2;2;0;0;9;5.96652786000311;26
293;4;8;4;19;101;2;9;0;0;7;5.52395992228424;26
298;5;9;5;11;101;2;30;0;0;5;4.65369253920931;26
315;6;10;6;5;101;2;39;0;0;3;2.82842712474619;26
346;7;11;7;1;101;4;34;0;0;1;0;26
374;8;12;7;1;101;4;33;0;0;1;0;26
385;9;13;6;1;101;4;74;0;0;1;0;26
429;10;14;5;1;101;4;95;0;0;1;0;26
478;11;15;4;1;101;4;106;0;0;1;0;26
528;12;16;3;1;101;4;77;0;0;1;0;26
557;13;17;2;5;101;2;54;0;0;3;2.82842712474619;26
588;14;18;3;1;101;4;36;0;0;1;0;26
600;15;19;3;1;101;4;54;0;0;1;0;26
623;20;20;3;11;101;2;8;0;0;5;4.65369253920931;26
629;21;21;4;1;101;4;95;0;0;1;0;26
667;22;22;4;5;101;2;34;0;0;3;2.82842712474619;26
691;23;23;5;1;101;4;59;0;0;1;0;26
718;24;24;5;1;101;4;55;0;0;1;0;26
744;19;25;4;1;101;4;34;0;0;1;0;26
757;0;#;0;123;105;1;0;0;0;26;9.77356873207848;26
114;12;1;4;1;101;4;96;0;0;1;0;27
185;11;2;3;11;101;2;3;0;0;5;4.65369253920931;27
193;16;3;3;1;101;4;112;0;0;1;0;27
255;10;4;2;19;101;2;9;0;0;7;5.52395992228424;27
265;1;5;1;60;104;2;6;0;0;18;10.7339993961846;27
268;2;6;2;19;103;2;12;0;0;7;5.52395992228424;27
276;3;7;3;11;101;2;6;0;0;5;4.65369253920931;27
282;4;8;4;5;101;2;26;0;0;3;2.82842712474619;27
294;5;9;5;1;101;4;67;0;0;1;0;27
336;6;10;5;1;101;4;71;0;0;1;0;27
382;7;11;4;1;101;4;92;0;0;1;0;27
438;8;12;3;1;101;4;104;0;0;1;0;27
491;9;13;2;1;101;4;114;0;0;1;0;27
543;18;14;3;1;101;4;19;0;0;1;0;27
548;17;15;2;3;101;2;59;0;0;2;1;27
574;13;16;4;5;101;2;15;0;0;3;2.82842712474619;27
584;14;17;5;1;101;4;88;0;0;1;0;27
619;15;18;5;1;101;4;81;0;0;1;0;27
653;0;#;0;79;105;1;0;0;0;19;9.32821471421502;27
116;10;1;3;1;101;4;74;0;0;1;0;28
177;9;2;3;1;101;4;65;0;0;1;0;28
224;8;3;2;5;101;2;64;0;0;3;2.82842712474619;28
260;2;4;2;5;101;2;61;0;0;3;2.82842712474619;28
296;3;5;3;1;101;4;76;0;0;1;0;28
349;4;6;3;1;101;4;70;0;0;1;0;28
388;5;7;2;5;101;2;22;0;0;3;2.82842712474619;28
396;6;8;3;1;101;4;94;0;0;1;0;28
452;7;9;3;1;101;4;96;0;0;1;0;28
501;1;10;1;25;104;2;1;0;0;10;7.65827073435469;28
502;0;#;0;36;105;1;0;0;0;11;6.34782340268994;28
125;14;1;6;1;101;4;29;0;0;1;0;29
152;15;2;6;1;101;4;32;0;0;1;0;29
172;13;3;5;5;101;2;33;0;0;3;2.82842712474619;29
203;16;4;5;1;101;4;66;0;0;1;0;29
240;12;5;4;11;101;2;31;0;0;5;4.65369253920931;29
256;11;6;3;19;101;2;6;0;0;7;5.52395992228424;29
264;18;7;3;1;101;4;100;0;0;1;0;29
322;10;8;2;29;101;2;30;0;0;9;5.96652786000311;29
345;1;9;1;75;104;2;4;0;0;21;11.3229207292124;29
350;2;10;2;1;101;4;105;0;0;1;0;29
403;3;11;2;19;101;2;32;0;0;7;5.52395992228424;29
426;4;12;3;1;101;4;98;0;0;1;0;29
479;5;13;3;11;101;2;6;0;0;5;4.65369253920931;29
483;6;14;4;5;101;2;33;0;0;3;2.82842712474619;29
496;7;15;5;1;101;4;57;0;0;1;0;29
523;8;16;5;1;101;4;60;0;0;1;0;29
549;9;17;4;1;101;4;90;0;0;1;0;29
592;19;18;2;5;101;2;51;0;0;3;2.82842712474619;29
605;20;19;3;1;101;4;62;0;0;1;0;29
636;21;20;3;1;101;4;55;0;0;1;0;29
659;17;21;4;1;101;4;93;0;0;1;0;29
712;0;#;0;97;105;1;0;0;0;22;9.55522351372661;29
124;13;1;5;1;101;4;80;0;0;1;0;30
189;14;2;5;1;101;4;82;0;0;1;0;30
241;12;3;4;5;101;2;23;0;0;3;2.82842712474619;30
249;11;4;3;11;101;2;3;0;0;5;4.65369253920931;30
253;16;5;3;1;101;4;114;0;0;1;0;30
327;10;6;2;19;101;2;16;0;0;7;5.52395992228424;30
334;1;7;1;63;104;2;3;0;0;19;11.108179460409;30
340;2;8;2;19;103;2;12;0;0;7;5.52395992228424;30
356;3;9;3;1;101;4;118;0;0;1;0;30
414;4;10;3;11;101;2;4;0;0;5;4.65369253920931;30
417;5;11;4;5;101;2;21;0;0;3;2.82842712474619;30
433;6;12;5;1;101;4;75;0;0;1;0;30
468;7;13;5;1;101;4;89;0;0;1;0;30
510;8;14;4;1;101;4;101;0;0;1;0;30
555;9;15;2;1;101;4;122;0;0;1;0;30
606;17;16;2;5;101;2;64;0;0;3;2.82842712474619;30
637;18;17;3;1;101;4;24;0;0;1;0;30
649;19;18;3;1;101;4;13;0;0;1;0;30
654;15;19;4;1;101;4;98;0;0;1;0;30
705;0;#;0;83;105;1;0;0;0;20;9.39979596549806;30
213;13;1;5;3;101;2;91;0;0;2;1;31
263;14;2;6;1;101;4;29;0;0;1;0;31
283;12;3;4;8;101;2;5;0;0;4;3.38705417066211;31
287;11;4;3;18;101;2;4;0;0;7;5.19515898902881;31
288;18;5;3;1;101;4;103;0;0;1;0;31
360;10;6;2;28;101;2;5;0;0;9;5.81065850119611;31
365;19;7;2;5;101;2;13;0;0;3;2.82842712474619;31
373;20;8;3;1;101;4;91;0;0;1;0;31
413;21;9;3;1;101;4;96;0;0;1;0;31
463;1;10;1;70;104;2;2;0;0;21;11.4970158765795;31
465;2;11;2;5;101;2;23;0;0;3;2.82842712474619;31
485;3;12;3;1;101;4;85;0;0;1;0;31
520;4;13;3;1;101;4;28;0;0;1;0;31
535;5;14;2;11;103;2;11;0;0;5;4.65369253920931;31
542;6;15;3;1;101;4;96;0;0;1;0;31
583;7;16;3;5;101;2;11;0;0;3;2.82842712474619;31
590;8;17;4;1;101;4;91;0;0;1;0;31
626;9;18;4;1;101;4;86;0;0;1;0;31
661;17;19;5;1;101;4;27;0;0;1;0;31
679;16;20;4;3;101;2;92;0;0;2;1;31
722;15;21;5;1;101;4;112;0;0;1;0;31
769;0;#;0;92;105;1;0;0;0;22;9.55089111908642;31
259;18;1;4;3;101;2;91;0;0;2;1;32
311;19;2;5;1;101;4;30;0;0;1;0;32
333;17;3;3;8;101;2;6;0;0;4;3.38705417066211;32
337;16;4;2;25;101;2;13;0;0;9;6.17700367985378;32
353;1;5;1;111;104;2;3;0;0;31;12.4031494892156;32
357;2;6;2;19;103;2;5;0;0;7;5.52395992228424;32
363;3;7;3;1;101;4;98;0;0;1;0;32
406;4;8;3;11;101;2;20;0;0;5;4.65369253920931;32
424;5;9;4;1;101;4;91;0;0;1;0;32
472;6;10;4;5;101;2;3;0;0;3;2.82842712474619;32
473;7;11;5;1;101;4;93;0;0;1;0;32
519;8;12;5;1;101;4;82;0;0;1;0;32
553;9;13;2;17;101;2;38;0;0;7;5.65685424949238;32
568;10;14;3;5;101;2;9;0;0;3;2.82842712474619;32
577;11;15;4;1;101;4;75;0;0;1;0;32
603;12;16;4;1;101;4;87;0;0;1;0;32
643;13;17;3;5;101;2;5;0;0;3;2.82842712474619;32
646;14;18;4;1;101;4;89;0;0;1;0;32
694;15;19;4;1;101;4;75;0;0;1;0;32
730;25;20;2;19;101;2;15;0;0;7;5.52395992228424;32
736;26;21;3;1;101;4;95;0;0;1;0;32
775;27;22;3;11;101;2;10;0;0;5;4.65369253920931;32
780;28;23;4;1;101;4;87;0;0;1;0;32
840;29;24;4;5;101;2;11;0;0;3;2.82842712474619;32
848;30;25;5;1;101;4;80;0;0;1;0;32
886;31;26;5;1;101;4;83;0;0;1;0;32
958;21;27;3;8;101;2;3;0;0;4;3.38705417066211;32
963;22;28;4;1;101;4;104;0;0;1;0;32
1034;24;29;5;1;101;4;31;0;0;1;0;32
1056;23;30;4;3;101;2;92;0;0;2;1;32
1108;20;31;4;1;101;4;105;0;0;1;0;32
1163;0;#;0;143;105;1;0;0;0;32;9.70550384631262;32
258;17;1;4;1;101;4;108;0;0;1;0;33
323;16;2;3;11;101;2;13;0;0;5;4.65369253920931;33
332;15;3;2;19;101;2;9;0;0;7;5.52395992228424;33
338;22;4;2;33;101;2;11;0;0;10;5.94110525101641;33
352;23;5;3;1;101;4;126;0;0;1;0;33
421;24;6;3;22;101;2;6;0;0;8;5.42767262884443;33
425;25;7;4;11;101;2;2;0;0;5;3.74165738677394;33
428;27;8;6;1;101;4;29;0;0;1;0;33
441;26;9;5;3;101;2;90;0;0;2;1;33
492;29;10;6;1;101;4;25;0;0;1;0;33
499;28;11;5;3;101;2;75;0;0;2;1;33
537;31;12;5;1;101;4;30;0;0;1;0;33
550;30;13;4;3;101;2;74;0;0;2;1;33
585;1;14;1;114;104;2;2;0;0;31;12.6077254081532;33
586;2;15;2;14;101;2;15;0;0;6;5.4047296464234;33
593;3;16;3;7;101;2;11;0;0;4;3.46410161513775;33
596;4;17;4;1;101;4;74;0;0;1;0;33
628;5;18;4;1;101;4;107;0;0;1;0;33
674;6;19;4;1;101;4;99;0;0;1;0;33
723;7;20;3;1;101;4;111;0;0;1;0;33
766;8;21;2;17;101;2;38;0;0;7;5.65685424949238;33
784;9;22;3;5;101;2;5;0;0;3;2.82842712474619;33
787;10;23;4;1;101;4;90;0;0;1;0;33
853;11;24;4;1;101;4;88;0;0;1;0;33
893;12;25;3;5;101;2;3;0;0;3;2.82842712474619;33
899;13;26;4;1;101;4;90;0;0;1;0;33
970;14;27;4;1;101;4;72;0;0;1;0;33
1029;21;28;3;1;101;4;112;0;0;1;0;33
1097;18;29;4;5;101;2;8;0;0;3;2.82842712474619;33
1104;19;30;5;1;101;4;96;0;0;1;0;33
1157;20;31;5;1;101;4;77;0;0;1;0;33
1201;0;#;0;146;105;1;0;0;0;32;9.8650126925622;33
660;40;1;12;1;101;4;58;0;0;1;0;34
